date,ticker,close_price
2025-08-07,LIFE,117.23
2025-08-08,LIFE,119.08
2025-08-11,LIFE,117.45
2025-08-12,LIFE,117.17
2025-08-13,LIFE,117.25
2025-08-14,LIFE,112.3
2025-08-15,LIFE,108.67
2025-08-18,LIFE,109.51
2025-08-19,LIFE,107.75
2025-08-20,LIFE,110.3
2025-08-21,LIFE,112.69
2025-08-22,LIFE,114.52
2025-08-25,LIFE,119.17
2025-08-26,LIFE,118.99
2025-08-27,LIFE,120.73
2025-08-28,LIFE,119.2
2025-08-29,LIFE,125.71
2025-09-01,LIFE,131.27
2025-09-02,LIFE,131.34
2025-09-03,LIFE,132.5
2025-09-04,LIFE,136.53
2025-09-05,LIFE,136.12
2025-09-08,LIFE,134.18
2025-09-09,LIFE,136.82
2025-09-10,LIFE,137.09
2025-09-11,LIFE,137.69
2025-09-12,LIFE,135.18
2025-09-15,LIFE,130.07
2025-09-16,LIFE,130.79
2025-09-17,LIFE,133.45
2025-09-18,LIFE,132.82
2025-09-19,LIFE,137.08
2025-09-22,LIFE,134.98
2025-09-23,LIFE,131.86
2025-09-24,LIFE,131.7
2025-09-25,LIFE,131.5
2025-09-26,LIFE,133.78
2025-09-29,LIFE,131.52
2025-09-30,LIFE,135.54
2025-10-01,LIFE,141.49
2025-10-02,LIFE,141.4
2025-10-03,LIFE,145.36
2025-10-06,LIFE,142.0
2025-10-07,LIFE,145.42
2025-10-08,LIFE,148.83
2025-10-09,LIFE,151.72
2025-10-10,LIFE,151.71
2025-10-13,LIFE,141.82
2025-10-14,LIFE,139.84
2025-10-15,LIFE,137.94
2025-10-16,LIFE,134.99
2025-10-17,LIFE,135.39
2025-10-20,LIFE,134.17
2025-10-21,LIFE,131.76
2025-10-22,LIFE,128.7
2025-10-23,LIFE,126.7
2025-10-24,LIFE,129.88
2025-10-27,LIFE,128.02
2025-10-28,LIFE,126.59
2025-10-29,LIFE,125.34
2025-10-30,LIFE,126.32
2025-10-31,LIFE,127.63
2025-11-03,LIFE,119.06
2025-11-04,LIFE,121.78
2025-11-05,LIFE,125.7
2025-11-06,LIFE,122.8
2025-11-07,LIFE,120.19
2025-11-10,LIFE,119.03
2025-11-11,LIFE,117.07
2025-11-12,LIFE,117.68
2025-11-13,LIFE,112.63
2025-11-14,LIFE,109.88
2025-11-17,LIFE,113.65
2025-11-18,LIFE,111.35
2025-11-19,LIFE,114.45
2025-11-20,LIFE,115.38
2025-11-21,LIFE,110.78
2025-11-24,LIFE,112.38
2025-11-25,LIFE,112.11
2025-11-26,LIFE,111.01
2025-11-27,LIFE,111.65
2025-11-28,LIFE,112.85
2025-12-01,LIFE,114.65
2025-12-02,LIFE,117.68
2025-12-03,LIFE,118.77
2025-12-04,LIFE,115.19
2025-12-05,LIFE,114.01
2025-12-08,LIFE,121.48
2025-12-09,LIFE,123.46
2025-12-10,LIFE,129.98
2025-12-11,LIFE,134.03
2025-12-12,LIFE,134.79
2025-12-15,LIFE,135.73
2025-12-16,LIFE,135.65
2025-12-17,LIFE,130.47
2025-12-18,LIFE,130.55
2025-12-19,LIFE,134.09
2025-12-22,LIFE,132.35
2025-12-23,LIFE,133.59
2025-12-24,LIFE,136.15
2025-12-25,LIFE,133.44
2025-12-26,LIFE,132.15
2025-12-29,LIFE,129.2
2025-12-30,LIFE,126.88
2025-12-31,LIFE,123.3
2024-01-01,CURE,378.68
2024-01-02,CURE,370.0
2024-01-03,CURE,364.19
2024-01-04,CURE,368.86
2024-01-05,CURE,370.82
2024-01-08,CURE,377.03
2024-01-09,CURE,368.33
2024-01-10,CURE,366.53
2024-01-11,CURE,362.52
2024-01-12,CURE,355.27
2024-01-15,CURE,359.28
2024-01-16,CURE,365.61
2024-01-17,CURE,363.49
2024-01-18,CURE,373.76
2024-01-19,CURE,368.51
2024-01-22,CURE,378.77
2024-01-23,CURE,382.81
2024-01-24,CURE,374.36
2024-01-25,CURE,388.09
2024-01-26,CURE,385.06
2024-01-29,CURE,393.71
2024-01-30,CURE,394.9
2024-01-31,CURE,397.75
2024-02-01,CURE,404.46
2024-02-02,CURE,410.88
2024-02-05,CURE,408.45
2024-02-06,CURE,412.57
2024-02-07,CURE,416.17
2024-02-08,CURE,417.95
2024-02-09,CURE,416.54
2024-02-12,CURE,418.31
2024-02-13,CURE,433.54
2024-02-14,CURE,431.35
2024-02-15,CURE,441.05
2024-02-16,CURE,436.2
2024-02-19,CURE,429.31
2024-02-20,CURE,455.24
2024-02-21,CURE,459.91
2024-02-22,CURE,464.86
2024-02-23,CURE,470.1
2024-02-26,CURE,482.39
2024-02-27,CURE,486.17
2024-02-28,CURE,493.62
2024-02-29,CURE,484.21
2024-03-01,CURE,493.12
2024-03-04,CURE,491.16
2024-03-05,CURE,497.38
2024-03-06,CURE,481.92
2024-03-07,CURE,487.66
2024-03-08,CURE,467.8
2024-03-11,CURE,465.6
2024-03-12,CURE,451.21
2024-03-13,CURE,456.6
2024-03-14,CURE,457.35
2024-03-15,CURE,451.05
2024-03-18,CURE,463.07
2024-03-19,CURE,455.62
2024-03-20,CURE,430.47
2024-03-21,CURE,434.68
2024-03-22,CURE,420.76
2024-03-25,CURE,414.24
2024-03-26,CURE,410.46
2024-03-27,CURE,399.89
2024-03-28,CURE,396.42
2024-03-29,CURE,386.35
2024-04-01,CURE,387.64
2024-04-02,CURE,379.05
2024-04-03,CURE,379.39
2024-04-04,CURE,387.61
2024-04-05,CURE,393.3
2024-04-08,CURE,392.85
2024-04-09,CURE,385.88
2024-04-10,CURE,387.14
2024-04-11,CURE,382.34
2024-04-12,CURE,383.89
2024-04-15,CURE,371.96
2024-04-16,CURE,377.59
2024-04-17,CURE,377.96
2024-04-18,CURE,393.39
2024-04-19,CURE,402.95
2024-04-22,CURE,407.28
2024-04-23,CURE,406.5
2024-04-24,CURE,401.2
2024-04-25,CURE,408.28
2024-04-26,CURE,406.71
2024-04-29,CURE,415.56
2024-04-30,CURE,418.76
2024-05-01,CURE,422.04
2024-05-02,CURE,426.79
2024-05-03,CURE,419.75
2024-05-06,CURE,412.04
2024-05-07,CURE,404.21
2024-05-08,CURE,412.11
2024-05-09,CURE,405.11
2024-05-10,CURE,399.16
2024-05-13,CURE,403.24
2024-05-14,CURE,401.52
2024-05-15,CURE,398.87
2024-05-16,CURE,395.6
2024-05-17,CURE,378.88
2024-05-20,CURE,372.3
2024-05-21,CURE,380.49
2024-05-22,CURE,376.87
2024-05-23,CURE,363.88
2024-05-24,CURE,357.28
2024-05-27,CURE,359.77
2024-05-28,CURE,362.14
2024-05-29,CURE,360.31
2024-05-30,CURE,355.89
2024-05-31,CURE,346.87
2024-06-03,CURE,349.34
2024-06-04,CURE,354.83
2024-06-05,CURE,363.34
2024-06-06,CURE,356.07
2024-06-07,CURE,365.11
2024-06-10,CURE,364.86
2024-06-11,CURE,365.17
2024-06-12,CURE,371.28
2024-06-13,CURE,367.73
2024-06-14,CURE,353.28
2024-06-17,CURE,357.97
2024-06-18,CURE,360.38
2024-06-19,CURE,358.13
2024-06-20,CURE,362.35
2024-06-21,CURE,367.97
2024-06-24,CURE,357.9
2024-06-25,CURE,358.18
2024-06-26,CURE,343.35
2024-06-27,CURE,342.7
2024-06-28,CURE,340.48
2024-07-01,CURE,343.67
2024-07-02,CURE,337.04
2024-07-03,CURE,334.55
2024-07-04,CURE,314.95
2024-07-05,CURE,318.28
2024-07-08,CURE,317.88
2024-07-09,CURE,318.5
2024-07-10,CURE,309.9
2024-07-11,CURE,312.27
2024-07-12,CURE,321.84
2024-07-15,CURE,320.86
2024-07-16,CURE,324.8
2024-07-17,CURE,319.74
2024-07-18,CURE,319.4
2024-07-19,CURE,310.55
2024-07-22,CURE,315.15
2024-07-23,CURE,316.18
2024-07-24,CURE,309.23
2024-07-25,CURE,304.79
2024-07-26,CURE,305.24
2024-07-29,CURE,310.52
2024-07-30,CURE,319.05
2024-07-31,CURE,318.38
2024-08-01,CURE,310.53
2024-08-02,CURE,312.0
2024-08-05,CURE,322.32
2024-08-06,CURE,312.85
2024-08-07,CURE,307.49
2024-08-08,CURE,311.04
2024-08-09,CURE,312.03
2024-08-12,CURE,309.02
2024-08-13,CURE,310.38
2024-08-14,CURE,316.05
2024-08-15,CURE,315.59
2024-08-16,CURE,314.63
2024-08-19,CURE,318.14
2024-08-20,CURE,316.68
2024-08-21,CURE,323.42
2024-08-22,CURE,335.55
2024-08-23,CURE,330.18
2024-08-26,CURE,322.73
2024-08-27,CURE,325.05
2024-08-28,CURE,317.51
2024-08-29,CURE,310.04
2024-08-30,CURE,298.5
2024-09-02,CURE,296.52
2024-09-03,CURE,296.45
2024-09-04,CURE,293.74
2024-09-05,CURE,301.33
2024-09-06,CURE,308.71
2024-09-09,CURE,319.73
2024-09-10,CURE,320.12
2024-09-11,CURE,327.18
2024-09-12,CURE,329.15
2024-09-13,CURE,330.52
2024-09-16,CURE,327.81
2024-09-17,CURE,314.33
2024-09-18,CURE,318.11
2024-09-19,CURE,324.96
2024-09-20,CURE,315.99
2024-09-23,CURE,316.04
2024-09-24,CURE,321.9
2024-09-25,CURE,319.89
2024-09-26,CURE,327.0
2024-09-27,CURE,326.28
2024-09-30,CURE,323.26
2024-10-01,CURE,330.78
2024-10-02,CURE,325.24
2024-10-03,CURE,321.03
2024-10-04,CURE,315.88
2024-10-07,CURE,309.37
2024-10-08,CURE,310.35
2024-10-09,CURE,307.55
2024-10-10,CURE,310.41
2024-10-11,CURE,300.65
2024-10-14,CURE,294.57
2024-10-15,CURE,294.96
2024-10-16,CURE,303.01
2024-10-17,CURE,305.22
2024-10-18,CURE,302.03
2024-10-21,CURE,293.89
2024-10-22,CURE,290.51
2024-10-23,CURE,290.38
2024-10-24,CURE,277.94
2024-10-25,CURE,271.86
2024-10-28,CURE,268.28
2024-10-29,CURE,267.11
2024-10-30,CURE,266.94
2024-10-31,CURE,264.05
2024-11-01,CURE,266.59
2024-11-04,CURE,267.29
2024-11-05,CURE,265.58
2024-11-06,CURE,268.8
2024-11-07,CURE,271.67
2024-11-08,CURE,264.53
2024-11-11,CURE,264.47
2024-11-12,CURE,268.88
2024-11-13,CURE,274.18
2024-11-14,CURE,276.15
2024-11-15,CURE,275.06
2024-11-18,CURE,277.29
2024-11-19,CURE,281.49
2024-11-20,CURE,282.19
2024-11-21,CURE,283.47
2024-11-22,CURE,282.28
2024-11-25,CURE,275.46
2024-11-26,CURE,274.68
2024-11-27,CURE,271.37
2024-11-28,CURE,268.11
2024-11-29,CURE,275.26
2024-12-02,CURE,280.15
2024-12-03,CURE,271.56
2024-12-04,CURE,266.26
2024-12-05,CURE,264.58
2024-12-06,CURE,261.56
2024-12-09,CURE,263.18
2024-12-10,CURE,257.28
2024-12-11,CURE,261.89
2024-12-12,CURE,261.77
2024-12-13,CURE,260.23
2024-12-16,CURE,260.25
2024-12-17,CURE,258.36
2024-12-18,CURE,248.83
2024-12-19,CURE,248.98
2024-12-20,CURE,247.6
2024-12-23,CURE,243.36
2024-12-24,CURE,248.34
2024-12-25,CURE,251.48
2024-12-26,CURE,262.81
2024-12-27,CURE,266.92
2024-12-30,CURE,263.87
2024-12-31,CURE,259.58
2025-01-01,CURE,257.32
2025-01-02,CURE,254.27
2025-01-03,CURE,254.87
2025-01-06,CURE,247.77
2025-01-07,CURE,250.8
2025-01-08,CURE,251.31
2025-01-09,CURE,253.85
2025-01-10,CURE,248.62
2025-01-13,CURE,249.83
2025-01-14,CURE,255.87
2025-01-15,CURE,251.93
2025-01-16,CURE,247.92
2025-01-17,CURE,251.24
2025-01-20,CURE,246.87
2025-01-21,CURE,245.9
2025-01-22,CURE,252.64
2025-01-23,CURE,248.68
2025-01-24,CURE,255.81
2025-01-27,CURE,254.33
2025-01-28,CURE,249.19
2025-01-29,CURE,252.04
2025-01-30,CURE,252.63
2025-01-31,CURE,252.78
2025-02-03,CURE,249.31
2025-02-04,CURE,249.86
2025-02-05,CURE,240.48
2025-02-06,CURE,241.53
2025-02-07,CURE,247.36
2025-02-10,CURE,239.44
2025-02-11,CURE,237.74
2025-02-12,CURE,234.02
2025-02-13,CURE,227.62
2025-02-14,CURE,219.13
2025-02-17,CURE,214.47
2025-02-18,CURE,213.59
2025-02-19,CURE,218.17
2025-02-20,CURE,212.16
2025-02-21,CURE,213.38
2025-02-24,CURE,214.31
2025-02-25,CURE,220.96
2025-02-26,CURE,223.35
2025-02-27,CURE,226.0
2025-02-28,CURE,228.98
2025-03-03,CURE,225.18
2025-03-04,CURE,222.9
2025-03-05,CURE,227.54
2025-03-06,CURE,219.07
2025-03-07,CURE,216.41
2025-03-10,CURE,211.21
2025-03-11,CURE,212.19
2025-03-12,CURE,210.63
2025-03-13,CURE,213.12
2025-03-14,CURE,212.77
2025-03-17,CURE,206.82
2025-03-18,CURE,201.2
2025-03-19,CURE,201.25
2025-03-20,CURE,198.48
2025-03-21,CURE,196.61
2025-03-24,CURE,200.07
2025-03-25,CURE,202.92
2025-03-26,CURE,209.68
2025-03-27,CURE,208.54
2025-03-28,CURE,206.16
2025-03-31,CURE,207.82
2025-04-01,CURE,205.76
2025-04-02,CURE,203.84
2025-04-03,CURE,203.16
2025-04-04,CURE,209.38
2025-04-07,CURE,212.16
2025-04-08,CURE,215.38
2025-04-09,CURE,221.8
2025-04-10,CURE,225.55
2025-04-11,CURE,220.96
2025-04-14,CURE,224.63
2025-04-15,CURE,228.88
2025-04-16,CURE,231.7
2025-04-17,CURE,230.95
2025-04-18,CURE,233.35
2025-04-21,CURE,233.35
2025-04-22,CURE,229.25
2025-04-23,CURE,226.26
2025-04-24,CURE,229.26
2025-04-25,CURE,225.54
2025-04-28,CURE,222.26
2025-04-29,CURE,225.41
2025-04-30,CURE,226.04
2025-05-01,CURE,228.52
2025-05-02,CURE,223.45
2025-05-05,CURE,225.78
2025-05-06,CURE,223.13
2025-05-07,CURE,219.05
2025-05-08,CURE,217.1
2025-05-09,CURE,222.6
2025-05-12,CURE,221.19
2025-05-13,CURE,230.2
2025-05-14,CURE,221.58
2025-05-15,CURE,215.38
2025-05-16,CURE,220.68
2025-05-19,CURE,227.13
2025-05-20,CURE,223.62
2025-05-21,CURE,223.98
2025-05-22,CURE,226.98
2025-05-23,CURE,226.11
2025-05-26,CURE,226.81
2025-05-27,CURE,226.94
2025-05-28,CURE,220.86
2025-05-29,CURE,219.54
2025-05-30,CURE,219.67
2025-06-02,CURE,220.16
2025-06-03,CURE,213.26
2025-06-04,CURE,216.28
2025-06-05,CURE,216.87
2025-06-06,CURE,212.76
2025-06-09,CURE,219.85
2025-06-10,CURE,218.53
2025-06-11,CURE,217.48
2025-06-12,CURE,220.12
2025-06-13,CURE,227.79
2025-06-16,CURE,230.72
2025-06-17,CURE,234.3
2025-06-18,CURE,230.08
2025-06-19,CURE,230.53
2025-06-20,CURE,228.36
2025-06-23,CURE,231.39
2025-06-24,CURE,234.85
2025-06-25,CURE,241.97
2025-06-26,CURE,232.48
2025-06-27,CURE,229.88
2025-06-30,CURE,235.44
2025-07-01,CURE,229.47
2025-07-02,CURE,232.94
2025-07-03,CURE,237.87
2025-07-04,CURE,237.83
2025-07-07,CURE,231.72
2025-07-08,CURE,231.29
2025-07-09,CURE,237.55
2025-07-10,CURE,244.34
2025-07-11,CURE,245.36
2025-07-14,CURE,241.05
2025-07-15,CURE,248.82
2025-07-16,CURE,252.65
2025-07-17,CURE,248.52
2025-07-18,CURE,250.17
2025-07-21,CURE,251.62
2025-07-22,CURE,248.77
2025-07-23,CURE,250.45
2025-07-24,CURE,255.61
2025-07-25,CURE,254.32
2025-07-28,CURE,260.04
2025-07-29,CURE,251.77
2025-07-30,CURE,262.09
2025-07-31,CURE,262.46
2025-08-01,CURE,267.72
2025-08-04,CURE,268.89
2025-08-05,CURE,264.92
2025-08-06,CURE,264.84
2025-08-07,CURE,255.67
2025-08-08,CURE,258.99
2025-08-11,CURE,260.0
2025-08-12,CURE,259.18
2025-08-13,CURE,262.85
2025-08-14,CURE,263.12
2025-08-15,CURE,266.14
2025-08-18,CURE,270.93
2025-08-19,CURE,268.3
2025-08-20,CURE,264.29
2025-08-21,CURE,256.04
2025-08-22,CURE,256.71
2025-08-25,CURE,258.92
2025-08-26,CURE,252.73
2025-08-27,CURE,259.41
2025-08-28,CURE,255.59
2025-08-29,CURE,245.83
2025-09-01,CURE,252.65
2025-09-02,CURE,243.6
2025-09-03,CURE,247.99
2025-09-04,CURE,251.36
2025-09-05,CURE,252.92
2025-09-08,CURE,250.59
2025-09-09,CURE,252.99
2025-09-10,CURE,257.94
2025-09-11,CURE,253.37
2025-09-12,CURE,258.0
2025-09-15,CURE,262.49
2025-09-16,CURE,264.0
2025-09-17,CURE,261.49
2025-09-18,CURE,266.06
2025-09-19,CURE,268.64
2025-09-22,CURE,263.73
2025-09-23,CURE,262.05
2025-09-24,CURE,266.08
2025-09-25,CURE,266.73
2025-09-26,CURE,272.14
2025-09-29,CURE,270.53
2025-09-30,CURE,265.67
2025-10-01,CURE,276.44
2025-10-02,CURE,268.03
2025-10-03,CURE,265.67
2025-10-06,CURE,267.12
2025-10-07,CURE,272.05
2025-10-08,CURE,275.37
2025-10-09,CURE,287.13
2025-10-10,CURE,286.62
2025-10-13,CURE,282.13
2025-10-14,CURE,281.1
2025-10-15,CURE,279.55
2025-10-16,CURE,279.3
2025-10-17,CURE,274.37
2025-10-20,CURE,278.41
2025-10-21,CURE,280.4
2025-10-22,CURE,274.01
2025-10-23,CURE,278.97
2025-10-24,CURE,274.92
2025-10-27,CURE,269.05
2025-10-28,CURE,269.58
2025-10-29,CURE,260.99
2025-10-30,CURE,263.9
2025-10-31,CURE,250.27
2025-11-03,CURE,245.64
2025-11-04,CURE,252.81
2025-11-05,CURE,249.72
2025-11-06,CURE,247.47
2025-11-07,CURE,253.34
2025-11-10,CURE,249.75
2025-11-11,CURE,253.33
2025-11-12,CURE,258.87
2025-11-13,CURE,261.24
2025-11-14,CURE,254.41
2025-11-17,CURE,251.68
2025-11-18,CURE,264.29
2025-11-19,CURE,262.01
2025-11-20,CURE,276.45
2025-11-21,CURE,285.2
2025-11-24,CURE,288.02
2025-11-25,CURE,289.69
2025-11-26,CURE,287.33
2025-11-27,CURE,286.96
2025-11-28,CURE,283.44
2025-12-01,CURE,283.21
2025-12-02,CURE,276.24
2025-12-03,CURE,269.17
2025-12-04,CURE,275.69
2025-12-05,CURE,267.64
2025-12-08,CURE,272.08
2025-12-09,CURE,262.73
2025-12-10,CURE,265.86
2025-12-11,CURE,264.94
2025-12-12,CURE,271.45
2025-12-15,CURE,269.9
2025-12-16,CURE,260.05
2025-12-17,CURE,259.25
2025-12-18,CURE,260.1
2025-12-19,CURE,259.57
2025-12-22,CURE,262.39
2025-12-23,CURE,259.77
2025-12-24,CURE,253.85
2025-12-25,CURE,249.29
2025-12-26,CURE,247.02
2025-12-29,CURE,244.74
2025-12-30,CURE,255.62
2025-12-31,CURE,261.59
2024-01-01,ENRG,397.68
2024-01-02,ENRG,396.2
2024-01-03,ENRG,400.99
2024-01-04,ENRG,398.44
2024-01-05,ENRG,398.74
2024-01-08,ENRG,396.74
2024-01-09,ENRG,393.23
2024-01-10,ENRG,387.84
2024-01-11,ENRG,391.91
2024-01-12,ENRG,402.95
2024-01-15,ENRG,413.12
2024-01-16,ENRG,402.55
2024-01-17,ENRG,413.7
2024-01-18,ENRG,411.25
2024-01-19,ENRG,416.71
2024-01-22,ENRG,409.11
2024-01-23,ENRG,410.62
2024-01-24,ENRG,413.61
2024-01-25,ENRG,401.05
2024-01-26,ENRG,406.45
2024-01-29,ENRG,418.2
2024-01-30,ENRG,416.97
2024-01-31,ENRG,429.14
2024-02-01,ENRG,427.75
2024-02-02,ENRG,435.66
2024-02-05,ENRG,415.74
2024-02-06,ENRG,437.09
2024-02-07,ENRG,451.09
2024-02-08,ENRG,448.73
2024-02-09,ENRG,430.53
2024-02-12,ENRG,433.43
2024-02-13,ENRG,420.64
2024-02-14,ENRG,424.86
2024-02-15,ENRG,428.83
2024-02-16,ENRG,420.69
2024-02-19,ENRG,430.86
2024-02-20,ENRG,438.44
2024-02-21,ENRG,447.71
2024-02-22,ENRG,448.12
2024-02-23,ENRG,435.16
2024-02-26,ENRG,444.38
2024-02-27,ENRG,442.19
2024-02-28,ENRG,429.64
2024-02-29,ENRG,442.11
2024-03-01,ENRG,461.86
2024-03-04,ENRG,461.8
2024-03-05,ENRG,483.0
2024-03-06,ENRG,484.27
2024-03-07,ENRG,480.77
2024-03-08,ENRG,474.77
2024-03-11,ENRG,491.38
2024-03-12,ENRG,483.71
2024-03-13,ENRG,491.5
2024-03-14,ENRG,486.1
2024-03-15,ENRG,481.77
2024-03-18,ENRG,492.51
2024-03-19,ENRG,488.94
2024-03-20,ENRG,485.15
2024-03-21,ENRG,497.01
2024-03-22,ENRG,513.99
2024-03-25,ENRG,521.29
2024-03-26,ENRG,514.52
2024-03-27,ENRG,509.39
2024-03-28,ENRG,510.61
2024-03-29,ENRG,514.41
2024-04-01,ENRG,504.14
2024-04-02,ENRG,512.14
2024-04-03,ENRG,513.42
2024-04-04,ENRG,495.35
2024-04-05,ENRG,486.07
2024-04-08,ENRG,481.29
2024-04-09,ENRG,480.91
2024-04-10,ENRG,500.27
2024-04-11,ENRG,503.13
2024-04-12,ENRG,494.63
2024-04-15,ENRG,497.28
2024-04-16,ENRG,493.97
2024-04-17,ENRG,497.68
2024-04-18,ENRG,504.09
2024-04-19,ENRG,517.21
2024-04-22,ENRG,517.32
2024-04-23,ENRG,535.45
2024-04-24,ENRG,546.01
2024-04-25,ENRG,538.32
2024-04-26,ENRG,563.61
2024-04-29,ENRG,567.88
2024-04-30,ENRG,558.36
2024-05-01,ENRG,578.08
2024-05-02,ENRG,603.64
2024-05-03,ENRG,603.66
2024-05-06,ENRG,597.73
2024-05-07,ENRG,596.0
2024-05-08,ENRG,605.35
2024-05-09,ENRG,621.98
2024-05-10,ENRG,629.86
2024-05-13,ENRG,631.65
2024-05-14,ENRG,651.92
2024-05-15,ENRG,648.12
2024-05-16,ENRG,662.57
2024-05-17,ENRG,659.05
2024-05-20,ENRG,665.48
2024-05-21,ENRG,664.37
2024-05-22,ENRG,664.07
2024-05-23,ENRG,659.31
2024-05-24,ENRG,678.34
2024-05-27,ENRG,668.42
2024-05-28,ENRG,658.55
2024-05-29,ENRG,688.26
2024-05-30,ENRG,702.85
2024-05-31,ENRG,668.26
2024-06-03,ENRG,660.83
2024-06-04,ENRG,636.24
2024-06-05,ENRG,624.03
2024-06-06,ENRG,583.48
2024-06-07,ENRG,582.23
2024-06-10,ENRG,568.73
2024-06-11,ENRG,569.85
2024-06-12,ENRG,550.87
2024-06-13,ENRG,552.23
2024-06-14,ENRG,547.83
2024-06-17,ENRG,565.45
2024-06-18,ENRG,582.56
2024-06-19,ENRG,592.56
2024-06-20,ENRG,588.94
2024-06-21,ENRG,613.84
2024-06-24,ENRG,594.32
2024-06-25,ENRG,577.29
2024-06-26,ENRG,576.69
2024-06-27,ENRG,604.32
2024-06-28,ENRG,602.19
2024-07-01,ENRG,600.32
2024-07-02,ENRG,582.63
2024-07-03,ENRG,594.59
2024-07-04,ENRG,606.88
2024-07-05,ENRG,617.34
2024-07-08,ENRG,609.65
2024-07-09,ENRG,601.07
2024-07-10,ENRG,585.23
2024-07-11,ENRG,586.68
2024-07-12,ENRG,573.84
2024-07-15,ENRG,560.1
2024-07-16,ENRG,555.54
2024-07-17,ENRG,550.25
2024-07-18,ENRG,544.45
2024-07-19,ENRG,550.16
2024-07-22,ENRG,551.46
2024-07-23,ENRG,548.54
2024-07-24,ENRG,551.03
2024-07-25,ENRG,539.99
2024-07-26,ENRG,541.57
2024-07-29,ENRG,543.67
2024-07-30,ENRG,526.95
2024-07-31,ENRG,538.32
2024-08-01,ENRG,528.77
2024-08-02,ENRG,530.15
2024-08-05,ENRG,543.46
2024-08-06,ENRG,554.38
2024-08-07,ENRG,555.18
2024-08-08,ENRG,551.36
2024-08-09,ENRG,562.7
2024-08-12,ENRG,571.05
2024-08-13,ENRG,564.07
2024-08-14,ENRG,555.09
2024-08-15,ENRG,531.41
2024-08-16,ENRG,533.5
2024-08-19,ENRG,532.96
2024-08-20,ENRG,546.02
2024-08-21,ENRG,550.52
2024-08-22,ENRG,566.3
2024-08-23,ENRG,558.44
2024-08-26,ENRG,572.14
2024-08-27,ENRG,566.22
2024-08-28,ENRG,575.85
2024-08-29,ENRG,558.67
2024-08-30,ENRG,561.83
2024-09-02,ENRG,538.89
2024-09-03,ENRG,536.26
2024-09-04,ENRG,541.59
2024-09-05,ENRG,536.08
2024-09-06,ENRG,524.67
2024-09-09,ENRG,534.34
2024-09-10,ENRG,533.57
2024-09-11,ENRG,528.49
2024-09-12,ENRG,529.33
2024-09-13,ENRG,558.93
2024-09-16,ENRG,572.83
2024-09-17,ENRG,587.19
2024-09-18,ENRG,592.96
2024-09-19,ENRG,595.46
2024-09-20,ENRG,566.02
2024-09-23,ENRG,558.38
2024-09-24,ENRG,553.16
2024-09-25,ENRG,531.85
2024-09-26,ENRG,519.34
2024-09-27,ENRG,498.18
2024-09-30,ENRG,498.14
2024-10-01,ENRG,507.04
2024-10-02,ENRG,519.15
2024-10-03,ENRG,524.03
2024-10-04,ENRG,513.84
2024-10-07,ENRG,493.43
2024-10-08,ENRG,475.63
2024-10-09,ENRG,463.34
2024-10-10,ENRG,455.05
2024-10-11,ENRG,453.86
2024-10-14,ENRG,444.55
2024-10-15,ENRG,448.02
2024-10-16,ENRG,446.17
2024-10-17,ENRG,446.59
2024-10-18,ENRG,457.57
2024-10-21,ENRG,446.59
2024-10-22,ENRG,450.83
2024-10-23,ENRG,451.02
2024-10-24,ENRG,448.2
2024-10-25,ENRG,456.83
2024-10-28,ENRG,465.56
2024-10-29,ENRG,456.67
2024-10-30,ENRG,455.26
2024-10-31,ENRG,458.27
2024-11-01,ENRG,455.98
2024-11-04,ENRG,461.89
2024-11-05,ENRG,464.95
2024-11-06,ENRG,483.12
2024-11-07,ENRG,467.99
2024-11-08,ENRG,467.13
2024-11-11,ENRG,458.58
2024-11-12,ENRG,464.71
2024-11-13,ENRG,449.31
2024-11-14,ENRG,452.89
2024-11-15,ENRG,447.24
2024-11-18,ENRG,440.69
2024-11-19,ENRG,427.66
2024-11-20,ENRG,423.81
2024-11-21,ENRG,433.73
2024-11-22,ENRG,433.82
2024-11-25,ENRG,439.83
2024-11-26,ENRG,455.48
2024-11-27,ENRG,458.32
2024-11-28,ENRG,453.29
2024-11-29,ENRG,458.05
2024-12-02,ENRG,453.16
2024-12-03,ENRG,448.7
2024-12-04,ENRG,434.75
2024-12-05,ENRG,443.49
2024-12-06,ENRG,440.22
2024-12-09,ENRG,442.22
2024-12-10,ENRG,432.95
2024-12-11,ENRG,437.21
2024-12-12,ENRG,430.55
2024-12-13,ENRG,429.58
2024-12-16,ENRG,437.79
2024-12-17,ENRG,445.35
2024-12-18,ENRG,445.47
2024-12-19,ENRG,429.3
2024-12-20,ENRG,456.5
2024-12-23,ENRG,473.52
2024-12-24,ENRG,481.02
2024-12-25,ENRG,473.79
2024-12-26,ENRG,473.0
2024-12-27,ENRG,467.96
2024-12-30,ENRG,480.68
2024-12-31,ENRG,483.67
2025-01-01,ENRG,476.07
2025-01-02,ENRG,471.73
2025-01-03,ENRG,483.14
2025-01-06,ENRG,499.67
2025-01-07,ENRG,516.02
2025-01-08,ENRG,524.57
2025-01-09,ENRG,522.17
2025-01-10,ENRG,487.11
2025-01-13,ENRG,490.49
2025-01-14,ENRG,490.83
2025-01-15,ENRG,492.62
2025-01-16,ENRG,493.53
2025-01-17,ENRG,480.18
2025-01-20,ENRG,486.13
2025-01-21,ENRG,492.92
2025-01-22,ENRG,500.31
2025-01-23,ENRG,510.59
